time,fcu_reaFloSup_y,fcu_reaPCoo_y,fcu_reaPFan_y,fcu_reaPHea_y,zon_reaCO2RooAir_y,zon_reaPLig_y,zon_reaPPlu_y,zon_reaTRooAir_y,zon_weaSta_reaWeaCeiHei_y,zon_weaSta_reaWeaCloTim_y,zon_weaSta_reaWeaHDifHor_y,zon_weaSta_reaWeaHDirNor_y,zon_weaSta_reaWeaHGloHor_y,zon_weaSta_reaWeaHHorIR_y,zon_weaSta_reaWeaLat_y,zon_weaSta_reaWeaLon_y,zon_weaSta_reaWeaNOpa_y,zon_weaSta_reaWeaNTot_y,zon_weaSta_reaWeaPAtm_y,zon_weaSta_reaWeaRelHum_y,zon_weaSta_reaWeaSolAlt_y,zon_weaSta_reaWeaSolDec_y,zon_weaSta_reaWeaSolHouAng_y,zon_weaSta_reaWeaSolTim_y,zon_weaSta_reaWeaSolZen_y,zon_weaSta_reaWeaTBlaSky_y,zon_weaSta_reaWeaTDewPoi_y,zon_weaSta_reaWeaTDryBul_y,zon_weaSta_reaWeaTWetBul_y,zon_weaSta_reaWeaWinDir_y,zon_weaSta_reaWeaWinSpe_y,con_oveTSetCoo_activate,con_oveTSetCoo_u,con_oveTSetHea_activate,con_oveTSetHea_u,fcu_oveFan_activate,fcu_oveFan_u,fcu_oveTSup_activate,fcu_oveTSup_u,room_temperature_C,outdoor_temperature_C,lower_setpoint_C,upper_setpoint_C,occupancy,comfortable,occupied,sampled_discomfort_C,heating_thermal_energy_kWh,cooling_electric_energy_kWh,fan_electric_energy_kWh,sampled_hvac_energy_kWh
151200,0.2717545498766299,0.0,20.873805176986945,2857.8339725192623,922.9097723228911,566.4000000000001,259.20000000000005,294.14800321582163,2700,151200,0.0,0.0,0.0,202,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.77,-0.23981159544784747,-0.4004654325290041,7.837289335923596,150970.46442511433,1.810607922242744,244.3908025202226,252.54999999999998,255.34999999999997,254.8997919963497,0.7853981633974483,6.2,0,297.15,0,294.15,0,0.49411182246889745,0,303.53812462690905,20.998003215821655,-17.80000000000001,21.0,24.0,2,0,1,0.0019967841783454787,2.8578339725192623,0.0,0.020873805176986945,2.878707777696249
154800,0.11646101725704039,0.0,1.670355964830511,1308.5957171886005,718.8565884839207,56.64000000000001,25.92,288.137618813468,2700,154800,0.0,0.0,0.0,200,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.62,-0.434580147830931,-0.40040314202434546,8.099008610703127,154569.36279201636,2.0053764746258276,243.82715891338322,250.34999999999997,255.34999999999997,254.60465687184072,1.1868238913561442,6.2,0,303.15,0,288.15,0,0.21182606979686847,0,298.17469532614047,14.987618813468032,-17.80000000000001,15.0,30.0,0,0,0,0.01238118653196807,1.3085957171886005,0.0,0.0016703559648305112,1.310266073153431
158400,0.13167159830979758,0.0,2.3860061466656655,1555.424046783773,593.7380993003616,56.64000000000001,25.92,288.142670989665,2700,158400,0.0,0.0,0.0,199,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.6900000000000001,-0.634596807632906,-0.40034063571104,8.360727923986717,158168.26168838723,2.2053931344278026,243.50401818458403,250.95,254.84999999999997,254.2641970305764,1.1868238913561442,4.6,0,303.15,0,288.15,0,0.23944974209968822,0,298.69954509989407,14.992670989665044,-18.30000000000001,15.0,30.0,0,0,0,0.007329010334956365,1.555424046783773,0.0,0.0023860061466656653,1.5578100529304386
162000,0.14245977552540706,0.0,3.011388214016066,1741.6300607713545,517.7157522293293,56.64000000000001,25.92,288.1437087512944,2700,162000,0.0,0.0,0.0,198,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.58,-0.8349808103260785,-0.40027791363808196,8.622447275902676,161767.16111599127,2.405777137120975,243.06511310839315,249.24999999999997,254.84999999999997,254.05521171316516,1.1868238913561442,5.1,0,303.15,0,288.15,0,0.25905838459018365,0,299.07210930721345,14.993708751294434,-18.30000000000001,15.0,30.0,0,0,0,0.006291248705565522,1.7416300607713544,0.0,0.003011388214016066,1.7446414489853705
165600,0.15239546024556133,0.0,3.6820530185524083,1921.1451134534032,471.5243774198836,56.64000000000001,25.92,288.1444280541169,2700,165600,0.0,0.0,0.0,197,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.6900000000000001,-1.0278859907962645,-0.400214975854626,8.884166666579228,165366.06107659175,2.598682317591161,242.7767971557771,250.34999999999997,254.24999999999997,253.6894285502703,1.1868238913561442,5.1,0,303.15,0,288.15,0,0.27711817658760735,0,299.41524535516453,14.994428054116895,-18.900000000000006,15.0,30.0,0,0,0,0.005571945883104945,1.9211451134534032,0.0,0.003682053018552408,1.9248271664719556
169200,0.16040206978563604,0.0,4.292456053139448,2071.2741326205155,443.45838190675516,56.64000000000001,25.92,288.1456041735788,2700,169200,0.0,0.0,0.0,195,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.6900000000000001,-1.1938595695634815,-0.4001518224099873,9.14588609614452,168964.96157195081,2.764655896358378,242.17082877672536,249.84999999999997,253.74999999999997,253.20982695287933,0.7853981633974483,5.1,0,303.15,0,288.15,0,0.29166831791914655,0,299.69169804046373,14.99560417357884,-19.400000000000006,15.0,30.0,0,0,0,0.004395826421159654,2.0712741326205153,0.0,0.004292456053139448,2.075566588673655
172800,0.16543241012720786,0.0,4.7090461239574575,2167.973431435455,426.4054143606615,56.64000000000001,25.92,288.14700906852045,2700,172800,0.0,0.0,0.0,197,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.73,-1.2765816685660907,-0.4000884533536414,9.407605564726621,172563.86260382948,2.8473779953609872,242.93073032540903,250.95,254.24999999999997,253.76199403168044,1.5707963267948966,5.1,0,303.15,0,288.15,0,0.30080600246961897,0,299.8653140469227,14.99700906852047,-18.900000000000006,15.0,30.0,0,0,0,0.0029909314795304454,2.167973431435455,0.0,0.004709046123957458,2.1726824775594125
176400,0.17153316039863264,0.0,5.249469558182794,2288.3559692874423,416.0440311310743,56.64000000000001,25.92,288.1467087546979,3700,176400,0.0,0.0,0.0,195,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.72,-1.2112310907251227,-0.40002486873522386,9.66932507245352,176162.76417398776,2.7820274175200193,242.29935999322885,250.34999999999997,253.74999999999997,253.2622667081363,1.9722220547535925,4.6,0,303.15,0,288.15,0,0.31189892460147806,0,300.07607956742805,14.99670875469792,-19.400000000000006,15.0,30.0,0,0,0,0.003291245302079915,2.2883559692874424,0.0,0.005249469558182794,2.293605438845625
180000,0.17578672419302668,0.0,5.649751848226234,2373.769725998682,409.7483621788992,56.64000000000001,25.92,288.14747685836556,3700,180000,0.0,0.0,0.0,197,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.6900000000000001,-1.051723318856994,-0.39996106860453007,9.93104461945312,179761.66628418444,2.6225196456518907,242.7767971557771,250.34999999999997,254.24999999999997,253.6894285502703,1.9722220547535925,4.6,0,303.15,0,288.15,0,0.3196286237712497,0,300.2229438516537,14.997476858365587,-18.900000000000006,15.0,30.0,0,0,0,0.0025231416344126956,2.3737697259986823,0.0,0.005649751848226235,2.3794194778469087
183600,0.1797783837570666,0.0,6.0434310113358265,2455.407768158357,405.9231101177249,56.64000000000001,25.92,288.14725684434825,3700,183600,0.0,0.0,0.0,197,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.65,-0.8607464822328477,-0.3998970530115157,10.19276420585325,183360.5689361773,2.4315428090277442,242.6480126757928,249.84999999999997,254.24999999999997,253.6167941054823,1.1868238913561442,3.6,0,303.15,0,288.15,0,0.3268878983755464,0,300.36087006913533,14.997256844348271,-18.900000000000006,15.0,30.0,0,0,0,0.002743155651728557,2.455407768158357,0.0,0.0060434310113358265,2.461451199169693
187200,0.18493904939992162,0.0,6.578956526780817,2562.941816281727,403.5988848632894,56.64000000000001,25.92,288.1463047002692,4300,187200,0.0,0.0,0.0,195,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.6900000000000001,-0.6607174715544515,-0.3998328220062959,10.454483831781651,186959.47213172293,2.231513798349348,242.17082877672536,249.84999999999997,253.74999999999997,253.20982695287933,1.1868238913561442,3.1,0,303.15,0,288.15,0,0.3362770989158377,0,300.5392648794009,14.996304700269206,-19.400000000000006,15.0,30.0,0,0,0,0.003695299730793522,2.562941816281727,0.0,0.006578956526780817,2.5695207728085077
190800,0.19158725446093694,0.0,7.314270121039053,2704.3072537245816,402.18668432857856,56.64000000000001,25.92,288.14604781538304,6100,190800,0.0,0.0,0.0,193,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.68,-0.46026873750836383,-0.3997683756391456,10.716203497365994,190558.37587257687,2.0310650643032604,241.44372526344802,249.24999999999997,253.14999999999998,252.6168464289806,0.7853981633974483,4.1,0,303.15,0,288.15,0,0.3483657917373236,0,300.7689500430091,14.996047815383065,-20.0,15.0,30.0,0,0,0,0.003952184616935028,2.704307253724582,0.0,0.007314270121039053,2.7116215238456207
194400,0.1981741785900167,0.0,8.094916138929486,2847.583695078897,401.32863050658324,56.64000000000001,25.92,288.14628602757034,7600,194400,0.0,0.0,0.0,180,0.6939429105929453,-1.830152253641254,0.8,0.8,101325,0.61,-0.2644575341100215,-0.3997037139604991,10.977923202733857,194157.28016049354,1.835253860904918,237.48995153198723,247.54999999999998,252.54999999999998,251.92865783876826,1.1868238913561442,5.1,0,303.15,0,288.15,0,0.36034022430013457,0,300.99646426170256,14.996286027570363,-20.599999999999994,15.0,30.0,0,0,0,0.0037139724296366694,2.8475836950788973,0.0,0.008094916138929487,2.8556786112178267
198000,0.2026117208823576,0.0,8.650970864813866,2945.5608104986304,400.807276539856,56.64000000000001,25.92,288.14809838954943,5500,198000,1.5649038461538458,0.6228070175438596,1.5937499999999993,191,0.6939429105929453,-1.830152253641254,1.0,1.0,101325,0.72,-0.07779953493368197,-0.3996388370209502,11.23964294801275,197756.1849972262,1.6485958617285785,240.87147072993798,249.24999999999997,252.54999999999998,252.10438532479168,1.5707963267948966,5.7,0,303.15,0,288.15,0,0.3683970088182271,0,301.1495431675463,14.998098389549455,-20.599999999999994,15.0,30.0,0,0,0,0.0019016104505453768,2.9455608104986304,0.0,0.008650970864813865,2.954211781363444
201600,0.2021354946551936,0.0,8.590113426655593,2933.4050552359645,400.49050317823287,56.64000000000001,25.92,288.1539746081608,7600,201600,40.10697115384616,17.76398543528633,41.53125,184,0.6939429105929453,-1.830152253641254,0.9,0.9,101325,0.61,0.09443877813218893,-0.39957374487125213,11.50136273333009,201355.09038452702,1.4763575486627076,238.758474017166,247.54999999999998,252.54999999999998,251.92865783876826,6.283185307179586,3.1,0,303.15,0,288.15,0,0.3674920956970522,0,301.132349818244,15.003974608160831,-20.599999999999994,21.0,24.0,2,0,1,5.996025391839169,2.9334050552359643,0.0,0.008590113426655593,2.94199516866262
205200,0.35493461793186604,0.0,46.50677583941363,4863.9549597393125,605.7751535048731,566.4000000000001,259.20000000000005,294.1604706035848,6100,205200,89.86786009933775,23.94168987565214,92.67388059701493,180,0.6939429105929453,-1.830152253641254,0.8,1.0,101325,0.61,0.24541492399579412,-0.39950843756231685,11.763082558813208,204953.99632414698,1.3253814027991024,237.48995153198723,247.54999999999998,252.54999999999998,251.92865783876826,6.283185307179586,6.7,0,297.15,0,294.15,0,0.6452704275975027,0,306.41013812435256,21.01047060358485,-20.599999999999994,21.0,24.0,2,1,1,0.0,4.863954959739313,0.0,0.04650677583941363,4.910461735578727
208800,0.3429848415801536,0.0,41.96584124033183,4545.187999797256,731.6376732454714,566.4000000000001,259.20000000000005,294.15603315478023,3700,208800,120.33972918637653,3.331225395943558,119.18626433052131,182,0.6939429105929453,-1.830152253641254,0.9,1.0,101325,0.5700000000000001,0.36627101313496535,-0.39944291514521546,12.024802424589367,208552.90281783603,1.2045253136599312,238.00051900961103,246.45,252.04999999999998,251.3904170461029,5.497787143782138,5.1,0,297.15,0,294.15,0,0.6235702017913072,0,305.9978338340348,21.006033154780255,-21.099999999999994,21.0,24.0,2,1,1,0.0,4.545187999797257,0.0,0.04196584124033183,4.587153841037589
212400,0.32180601101065176,0.0,34.66199934383461,3987.9156348098268,808.1119993577678,566.4000000000001,259.20000000000005,294.1901482756918,3700,212400,107.89385177646189,432.43052783788414,293.3196169772257,179,0.6939429105929453,-1.830152253641254,0.9,1.0,101325,0.68,0.44669476946919917,-0.3993771776711782,12.286522330785742,212151.8098673429,1.1241015573256974,237.11703426736912,247.04999999999998,250.95,250.49974248677213,5.497787143782138,4.6,0,297.15,0,294.15,0,0.5848264632548869,0,305.26170280184283,21.04014827569182,-22.19999999999999,21.0,24.0,2,1,1,0.0,3.9879156348098266,0.0,0.034661999343834606,4.022577634153661
216000,0.23868269210964657,0.0,14.142752346123677,2192.291356652511,854.5779637320153,566.4000000000001,259.20000000000005,294.1860509757855,77777,216000,45.252212106837916,973.7413896207061,480.30096098680434,170,0.6939429105929453,-1.830152253641254,0.2,0.2,101325,0.52,0.4774111603802331,-0.3993112251915936,12.54824227752942,215750.71747441526,1.0933851664146634,234.14178099942953,246.45,253.14999999999998,252.34893199628434,5.899212871740834,4.1,0,297.15,0,294.15,0,0.4337460113314162,0,302.39117421529687,21.036050975785543,-20.0,21.0,24.0,2,1,1,0.0,2.1922913566525106,0.0,0.014142752346123676,2.2064341089986343
219600,0.20866438741985935,0.0,9.44965945479976,1682.658831378005,882.8107857423772,566.4000000000001,259.20000000000005,294.1548769110265,77777,219600,71.47976844115541,648.8910784564987,367.00848574152724,177,0.6939429105929453,-1.830152253641254,0.4,0.4,101325,0.52,0.4542036202613702,-0.39924505775800917,12.80996226494741,219349.62564079955,1.1165927065335264,236.4869970217934,247.54999999999998,254.24999999999997,253.38025704752152,5.497787143782138,4.1,0,297.15,0,294.15,0,0.3793704405681819,0,301.35803837079544,21.004876911026543,-18.900000000000006,21.0,24.0,2,1,1,0.0,1.682658831378005,0.0,0.00944965945479976,1.6921084908328048
223200,0.21136529551464184,0.0,9.821372817888447,1728.0753816184904,899.9650786564381,566.4000000000001,259.20000000000005,294.1490980507785,77777,223200,89.79795782770033,427.42275090593984,266.9688505774328,176,0.6939429105929453,-1.830152253641254,0.4,0.5,101325,0.42,0.3802962267047283,-0.39917867542213065,13.07168229316664,222948.53436824115,1.1905001000901683,235.91848971326098,245.34999999999997,254.24999999999997,253.19781258417237,0.4014257279586958,4.1,0,297.15,0,294.15,0,0.3843050196727933,0,301.45179537378306,20.999098050778514,-18.900000000000006,21.0,24.0,2,0,1,0.0009019492214861202,1.7280753816184904,0.0,0.009821372817888446,1.7378967544363788
226800,0.2053611911383498,0.0,9.007956445620442,1629.3154272329525,910.3880655588447,566.4000000000001,259.20000000000005,294.15695846026256,77777,226800,32.48310919849382,540.4147237606376,199.14412332915623,173,0.6939429105929453,-1.830152253641254,0.2,0.8,101325,0.54,0.2645017739696749,-0.3991120782358224,13.333402362313949,226547.44365848423,1.3062945528252217,234.97802866950224,247.54999999999998,253.74999999999997,252.94710081854006,5.497787143782138,3.1,0,297.15,0,294.15,0,0.373340537919959,0,301.2434702204792,21.00695846026258,-19.400000000000006,21.0,24.0,2,1,1,0.0,1.6293154272329524,0.0,0.009007956445620443,1.6383233836785729
230400,0.2095024328689554,0.0,9.563973531106264,1702.3965671842855,916.7210974956482,566.4000000000001,259.20000000000005,294.13189307332345,77777,230400,7.486363636363636,342.57688733097353,88.85026311249139,172,0.6939429105929453,-1.830152253641254,0.30000000000000004,0.8,101325,0.65,0.11718983898059987,-0.3990452662511068,13.595122472516094,230146.35351327184,1.4536064878142967,234.59522749243698,248.14999999999998,252.54999999999998,251.99260194058027,0.4014257279586958,3.1,0,297.15,0,294.15,0,0.3810352226596736,0,301.3896692305338,20.981893073323477,-20.599999999999994,21.0,24.0,2,0,1,0.01810692667652347,1.7023965671842856,0.0,0.009563973531106263,1.7119605407153917
234000,0.24137224712919833,0.0,14.626255463955308,2256.9882557683163,920.5690590413309,566.4000000000001,259.20000000000005,294.13822595245404,27400,234000,5.727272727272728,15.862934362934354,4.422554347826086,174,0.6939429105929453,-1.830152253641254,0.5,0.6000000000000001,101325,0.58,-0.05250550991151015,-0.3989782395201643,13.856842623899746,233745.26393434586,1.6233018367064067,235.22239436750445,247.04999999999998,252.54999999999998,251.88066741806725,0.4014257279586958,2.6,0,297.15,0,294.15,0,0.4389323065688275,0,302.4897138248077,20.98822595245406,-20.599999999999994,21.0,24.0,2,0,1,0.011774047545941357,2.2569882557683165,0.0,0.014626255463955308,2.2716145112322716
237600,0.25346340648849375,0.0,16.936238301830777,2486.3171818481146,922.9070881607723,566.4000000000001,259.20000000000005,294.1453863181098,27400,237600,0.0,0.0,0.0,171,0.6939429105929453,-1.830152253641254,0.4,0.6000000000000001,101325,0.61,-0.23746751214078743,-0.3989109980953333,14.118562816591504,237344.17492344705,1.808263838935684,234.31340730263972,247.04999999999998,252.04999999999998,251.45199191260798,1.1868238913561442,2.1,0,297.15,0,294.15,0,0.46087145830249965,0,302.9065577077475,20.99538631810981,-21.099999999999994,21.0,24.0,2,0,1,0.004613681890191401,2.4863171818481145,0.0,0.01693623830183078,2.5032534201499455
241200,0.08239440905690497,0.0,0.6457353135612496,818.3886327330318,718.862644489109,56.64000000000001,25.92,288.1255305020502,27400,241200,0.0,0.0,0.0,169,0.6939429105929453,-1.830152253641254,0.4,0.6000000000000001,101325,0.65,-0.4322449777569184,-0.3988435420291103,14.38028305071787,240943.08648231498,2.003041304551815,233.75562890794984,247.04999999999998,251.45,250.93782227267235,0.4014257279586958,2.6,0,303.15,0,288.15,0,0.14995952701731588,0,296.999231013329,14.97553050205022,-21.69999999999999,15.0,30.0,0,0,0,0.024469497949780816,0.8183886327330319,0.0,0.0006457353135612496,0.8190343680465931
244800,0.10946730061776856,0.0,1.4002474452748237,1199.6197210331097,593.7419470397793,56.64000000000001,25.92,288.13794923851015,27400,244800,0.0,0.0,0.0,171,0.6939429105929453,-1.830152253641254,0.5,0.7000000000000001,101325,0.65,-0.6322662373134298,-0.3987758713741492,14.642003326405254,244541.99861268804,2.2030625641083263,234.19786602141752,247.04999999999998,251.45,250.93782227267235,2.356194490192345,2.6,0,303.15,0,288.15,0,0.19910809101091623,0,297.93305372920736,14.987949238510168,-21.69999999999999,15.0,30.0,0,0,0,0.01205076148983153,1.1996197210331097,0.0,0.0014002474452748236,1.2010199684783844
248400,0.12618602610324772,0.0,2.106540379382094,1463.5920529261793,517.7181301657079,56.64000000000001,25.92,288.14055828253163,27400,248400,0.0,0.0,0.0,172,0.6939429105929453,-1.830152253641254,0.4,0.7000000000000001,101325,0.55,-0.8326417589494399,-0.39870798618326136,14.903723643780006,248140.91131630348,2.4034380857443365,234.62455313116857,246.45,252.54999999999998,251.83264930686803,2.7576202181510405,4.1,0,303.15,0,288.15,0,0.22949010833655326,0,298.5103120583945,14.990558282531651,-20.599999999999994,15.0,30.0,0,0,0,0.009441717468348543,1.4635920529261794,0.0,0.002106540379382094,1.4656985933055615
252000,0.13965039162031537,0.0,2.8385160093025146,1691.7927577661853,471.5258358534229,56.64000000000001,25.92,288.1426371517084,27400,252000,0.0,0.0,0.0,172,0.6939429105929453,-1.830152253641254,0.4,0.7000000000000001,101325,0.58,-1.025526941823494,-0.39863988650941606,15.165444002968371,251739.82459489736,2.5963232686183906,234.77822263154795,247.04999999999998,252.54999999999998,251.88066741806725,3.543018381548489,3.6,0,303.15,0,288.15,0,0.25395709237836767,0,298.97518475518893,14.992637151708436,-20.599999999999994,15.0,30.0,0,0,0,0.0073628482915637505,1.6917927577661853,0.0,0.0028385160093025146,1.6946312737754878
255600,0.151506981221107,0.0,3.6182265061409127,1904.5147333914754,443.4592739715027,56.64000000000001,25.92,288.1434973157745,27400,255600,0.0,0.0,0.0,173,0.6939429105929453,-1.830152253641254,0.4,0.7000000000000001,101325,0.65,-1.1915563208918254,-0.3985715724057394,15.42716440409651,255338.7384502046,2.762352647686722,235.05820644650535,248.14999999999998,252.54999999999998,251.99260194058027,3.141592653589793,4.1,0,303.15,0,288.15,0,0.2755084822804019,0,299.3846611633276,14.993497315774505,-20.599999999999994,15.0,30.0,0,0,0,0.006502684225495159,1.9045147333914754,0.0,0.0036182265061409126,1.9081329598976162
259200,0.16310811151441032,0.0,4.5133411545450155,2123.398696926632,426.40595942736127,56.64000000000001,25.92,288.1432228251314,22900,259200,0.0,0.0,0.0,166,0.6939429105929453,-1.830152253641254,0.4,0.6000000000000001,101325,0.54,-1.2749139431155831,-0.3985030439255148,15.688884847290511,258937.65288395892,2.8457102699104797,232.72761892617729,244.84999999999997,250.95,250.30203313104568,0.7853981633974483,2.6,0,303.15,0,288.15,0,0.2966035076461854,0,299.7854666452775,14.993222825131397,-22.19999999999999,15.0,30.0,0,0,0,0.006777174868602742,2.123398696926632,0.0,0.004513341154545015,2.1279120380811767
262800,0.17509889240527393,0.0,5.583690666176808,2360.4062002874425,416.0443921229061,56.64000000000001,25.92,288.14340801078544,77777,262800,0.0,0.0,0.0,159,0.6939429105929453,-1.830152253641254,0.2,0.30000000000000004,101325,0.45,-1.2108033456073004,-0.39843430112218275,15.950605332676362,262536.5678978928,2.781599672402197,229.95887237453607,242.04999999999998,249.84999999999997,249.1394439016591,1.1868238913561442,3.1,0,303.15,0,288.15,0,0.3184031258879734,0,300.1996593918715,14.993408010785458,-23.30000000000001,15.0,30.0,0,0,0,0.006591989214541627,2.3604062002874424,0.0,0.005583690666176808,2.3659898909536192
266400,0.1836553061325949,0.0,6.4429030299886385,2535.896879440005,409.74858311574064,56.64000000000001,25.92,288.1451727842674,77777,266400,0.0,0.0,0.0,150,0.6939429105929453,-1.830152253641254,0.0,0.0,101325,0.42,-1.0519847675175873,-0.39836534404934065,16.212325860379977,266135.4834937377,2.622781094312484,226.65207802798753,240.34999999999997,248.74999999999997,248.06423451175854,3.543018381548489,2.6,0,303.15,0,288.15,0,0.33394977490388733,0,300.49504572317386,14.995172784267425,-24.400000000000006,15.0,30.0,0,0,0,0.004827215732575496,2.535896879440005,0.0,0.006442903029988638,2.542339782469994
